order_id,product_id,add_to_cart_order,reordered
117227,20068,21,0
117234,35192,1,0
117235,8258,3,1
117259,34558,2,1
117282,1799,6,1
117295,44067,2,0
117309,47267,7,1
117318,16992,5,0
117331,23443,13,1
117331,26906,29,0
117331,48315,27,0
117374,6382,26,0
117398,556,8,0
117412,40243,2,0
117412,48993,1,0
117427,46247,9,0
117478,26777,5,1
117511,1314,6,1
117513,16074,10,1
117515,43237,1,0
117526,30077,1,1
117562,30079,5,0
117565,33577,2,0
117568,19792,7,0
117626,46523,4,0
117655,19621,9,0
117684,28602,3,0
117691,30976,6,0
117691,42545,12,0
117697,7801,31,1
117704,18160,14,0
117704,38934,2,1
117709,43479,16,0
117718,42602,7,0
117738,14049,4,0
117756,34820,15,0
117773,4164,25,1
117780,45899,9,1
117786,14842,7,0
117790,18137,5,1
117796,33267,11,0
117798,26691,3,0
117798,34644,7,0
117807,18456,5,0
117822,20702,27,0
117831,28705,7,0
117838,47375,3,1
117842,37186,2,0
117848,33900,6,1
117850,8020,1,0
117894,23676,6,0
117907,5272,1,1
117943,7594,24,0
117970,18843,13,0
117993,33997,8,0
117996,5437,6,0
118016,26908,6,0
118045,22994,8,0
118106,48282,6,1
118119,23635,6,0
118122,9831,3,0
118153,14458,2,1
118180,33297,13,0
118185,27187,12,0
118188,30454,1,0
118215,44249,12,1
118226,18852,13,1
118227,20872,2,0
118262,47841,1,1
118286,2375,13,0
118288,23172,3,1
118297,39079,13,0
118305,32149,8,0
118325,19947,7,1
118352,39585,7,0
118363,14212,8,0
118381,36540,2,0
118401,13455,3,1
118429,32430,11,0
118433,22057,7,0
118433,28837,8,0
118458,12306,20,0
118469,30636,3,1
118488,18861,5,0
118495,3182,6,1
118495,15127,1,1
118512,49375,2,0
118537,47891,2,1
118538,9400,6,0
118538,19278,5,0
118561,44553,7,0
118580,4899,12,0
118607,12749,10,0
118607,30104,13,0
118609,2147,9,0
118643,49165,4,1
118661,40887,23,0
118662,10205,2,0
118668,43771,2,0
118673,6803,6,1
118711,38900,3,0
118768,24317,7,0
118800,10149,13,0
118815,26827,18,0
118817,6488,6,0
118817,13356,13,0
118823,1792,3,0
118824,44606,10,0
118833,41052,23,1
118848,29438,14,0
118856,20572,1,0
118858,19136,17,0
118858,49046,18,1
118864,34518,3,1
118879,463,1,1
118919,20154,10,0
118933,29181,27,0
118981,2848,3,1
118987,44070,2,1
118996,48851,6,1
118998,39085,20,0
119038,14482,6,0
119042,48914,2,0
119050,19889,33,0
119060,26173,1,0
119068,37397,4,0
119074,32922,19,0
119074,38019,5,0
119115,40284,3,1
119124,1369,5,0
119158,19121,4,0
119158,39354,3,0
119165,11976,6,0
119165,44049,4,0
119171,34653,2,1
119172,29421,1,0
119184,90,3,0
119188,10123,15,0
119208,26862,12,0
119215,40041,11,0
119219,12214,22,1
119228,8350,13,0
119246,31795,15,1
119253,43520,21,1
119280,45181,17,1
119287,9560,14,0
119290,18185,7,1
119291,8540,2,1
119296,5107,5,0
119296,15112,8,0
119298,47741,6,1
119309,22251,9,1
119330,40886,2,0
119370,25511,6,0
119383,2939,11,0
119383,9306,17,0
119428,36048,4,0
119454,4666,3,1
119474,12800,16,0
119475,23961,6,1
119493,43059,2,1
119509,47917,14,1
119515,43048,5,0
119521,40677,7,0
119584,33369,9,0
119606,23680,14,0
119607,45095,7,0
119613,34761,18,0
119626,8563,2,0
119668,7507,10,0
119668,14501,2,0
119675,38485,5,1
119682,11211,4,0
119688,16807,6,0
119755,46101,4,1
119781,21734,13,0
119781,30769,8,0
119796,7502,5,0
119840,11695,10,1
119854,37593,7,0
119887,5381,7,1
119896,24371,8,0
119899,27728,6,1
119909,47582,2,0
119929,15401,1,0
119962,36930,7,0
119963,25578,9,0
119965,22924,6,0
119973,28485,1,1
119980,18500,11,1
119986,10075,8,0
119986,13728,12,1
119986,22411,2,0
119986,41219,1,0
119986,46424,3,0
120030,42979,3,0
120041,142,6,0
120061,46288,9,0
120078,35873,30,0
120079,43541,3,1
120091,33676,10,0
120091,37721,4,0
120112,45308,4,0
120129,20308,12,0
120129,33062,13,0
120137,42778,13,0
120161,18386,1,0
120166,28074,13,0
120170,291,1,0
120171,32294,4,0
120176,17673,6,0
120183,38951,2,0
120185,19683,10,0
120217,48289,9,1
120225,42544,8,0
120236,1016,2,0
120236,39836,4,0
120245,46464,5,0
120262,9141,9,0
120264,26255,5,1
120286,38331,4,0
120286,40207,3,0
120344,6983,6,0
120425,45015,5,0
120439,29844,3,0
120450,25871,9,1
120451,27572,7,0
120451,42256,18,0
120479,42652,10,1
120539,15849,8,1
120552,727,30,0
120560,21559,10,1
120575,36553,3,1
120578,23557,19,1
120602,2886,8,1
120602,26277,7,1
120623,18392,1,1
120651,37081,7,0
120665,19058,12,0
120670,10425,8,0
120679,26970,7,0
120679,34159,1,1
120731,34742,22,1
120733,12617,2,0
120735,13217,1,0
120816,21438,9,1
120834,44428,15,0
120843,17646,17,1
120847,28365,27,1
120849,18717,6,0
120860,3760,3,1
120889,13105,5,0
120950,23326,3,1
120975,43918,1,1
120993,30722,10,1
121009,6042,1,0
121024,36771,2,1
121053,15581,20,1
121091,24655,4,0
121102,48495,8,1
121105,1316,5,0
121110,41824,7,0
121113,21429,14,0
121177,44746,5,0
121182,14625,3,0
121183,18428,13,1
121191,10474,1,0
121198,9167,17,0
121252,45985,6,1
121315,30033,26,0
121328,45627,16,1
121351,43543,14,0
121364,2104,3,1
121366,7941,1,0
121366,36539,4,0
121394,44967,27,0
121399,26852,3,1
121404,21905,22,0
121486,3137,3,1
121486,49565,2,0
121505,43551,12,0
121528,32008,1,1
121555,22019,1,1
121563,2558,10,0
121567,6523,9,1
121631,46532,7,1
121632,22,33,0
121635,35957,6,1
121661,12520,5,0
121668,40305,4,1
121680,10422,34,1
121680,18586,39,1
121680,20260,50,1
121680,21407,9,1
121680,40495,30,1
121715,11335,6,0
121716,9873,3,0
121721,2867,10,0
121721,15152,4,1
121730,7887,7,0
121734,19026,4,1
121741,18038,27,1
121824,8508,7,0
121831,7149,1,0
121832,23429,4,0
121842,23518,7,0
121855,40165,11,0
121880,28830,8,0
121882,15671,6,1
121888,23464,1,0
121900,30864,4,0
121909,23941,8,0
121918,313,7,0
121918,39030,4,0
121929,10202,11,1
121954,21735,2,0
121954,29157,3,0
121977,4023,14,0
121979,47572,5,0
121986,49036,13,0
122021,1936,6,1
122021,39853,5,1
122054,15224,6,0
122054,22266,15,0
122054,42683,9,0
122054,49091,16,0
122057,31402,39,1
122073,30698,2,0
122079,31787,15,0
122088,28944,17,0
122112,7059,8,0
122140,23055,9,1
122148,40702,3,1
122151,30757,10,0
122160,49288,10,0
122173,10515,12,0
122173,42642,23,0
122184,29620,15,0
122213,47219,5,0
122256,48053,9,0
122262,34042,1,1
122321,38149,5,1
122340,30410,17,0
122431,13906,6,0
122448,27986,12,0
122449,11767,13,0
122449,39011,18,0
122455,20662,15,0
122461,12012,6,1
122463,4364,12,1
122463,4917,7,1
122463,47723,11,1
122488,16820,9,0
122494,17217,25,0
122501,23267,3,1
122513,49442,4,0
122519,38654,30,0
122533,16750,4,1
122569,47453,12,0
122574,25989,12,0
122574,40057,14,0
122589,16887,7,0
122595,25964,10,1
122607,14022,2,1
122620,32432,7,1
122637,33604,5,0
122649,39413,11,0
122669,42009,4,0
122687,22191,8,0
122691,18532,1,1
122727,18983,15,0
122755,29128,16,0
122755,42288,15,1
122780,34663,2,0
122783,48447,3,0
122795,37701,4,0
122819,15545,26,1
122819,40661,21,0
122819,44535,2,1
122822,20138,7,0
122831,16354,13,0
122856,37639,1,0
122878,45077,10,0
122886,12512,8,0
122948,3284,1,0
122952,40306,7,0
122989,5108,11,1
122990,44139,11,0
123024,5342,3,0
123069,34705,4,0
123076,33689,2,1
123102,35254,8,1
123147,29246,11,0
123148,729,4,1
123164,34481,11,0
123193,2958,2,0
123221,49371,14,1
123229,29330,13,1
123292,5919,1,0
123297,35405,6,1
123305,43132,14,0
123320,45838,10,0
123343,23856,15,0
123351,5925,13,0
123402,47928,7,1
123414,23426,5,0
123434,36331,10,0
123435,10400,8,0
123447,25002,4,0
123470,34612,5,1
123481,9573,9,0
123498,596,6,0
123506,5705,11,0
123516,28952,1,1
123535,1849,5,0
123543,41945,2,0
123557,9778,4,1
123574,16104,1,0
123580,15994,5,0
123608,27449,21,0
123622,45440,1,0
123645,7027,3,0
123667,32009,1,0
123682,13201,7,0
123729,38199,13,1
123754,5096,1,0
123773,28320,4,1
123793,21593,8,0
123837,48468,7,0
123893,29177,1,1
123896,29378,8,1
123949,555,47,1
123949,11183,42,1
123953,28536,6,1
124046,16894,2,0
124049,37337,25,0
124059,28897,5,1
124059,47095,9,1
124064,14683,11,0
124067,2177,20,1
124134,10967,13,1
124196,49561,6,0
124200,6437,3,1
124206,13528,8,1
124210,7716,14,0
124211,44608,11,0
124233,41412,10,1
124239,12425,35,0
124267,40315,8,1
124282,1395,8,0
124282,2159,4,0
124282,9412,19,1
124282,14435,24,0
124282,18936,13,0
124282,24287,6,0
124288,21458,24,0
124296,5411,7,0
124322,3303,7,0
124366,30300,1,0
124374,46833,4,1
124378,24443,11,1
124402,32834,4,1
124402,44200,2,0
124409,1568,12,0
124413,48087,2,1
124435,25275,16,1
124436,42583,2,0
124440,5527,1,0
124446,5719,14,0
124446,29958,21,0
124454,21353,10,1
124457,16025,3,1
124512,27245,1,0
124518,35567,2,0
124520,33915,2,0
124530,24030,11,0
124566,38634,10,1
124569,9768,6,0
124580,39176,3,0
124625,21723,6,0
124627,38673,10,1
124719,12942,17,0
124719,41689,16,0
124728,4375,33,1
124745,18789,5,1
124752,19000,17,0
124764,6938,14,0
124767,6932,8,0
124767,11446,3,0
124775,30322,7,0
124775,39052,5,0
124788,36786,5,0
124791,40201,9,1
124792,36902,8,1
124795,1289,6,0
124869,26854,12,0
124871,11151,17,1
124879,26803,6,0
124897,26811,4,0
124903,22869,6,0
124903,30606,8,0
124903,44645,9,0
124904,21789,1,1
124916,2160,4,1
124935,19707,1,0
124946,1607,5,0
124961,17657,3,0
124974,19962,11,0
124974,29054,3,0
124974,47467,2,0
124992,5309,4,0
124992,6945,2,0
124992,21213,3,0
124998,2884,14,0
125009,18675,3,1
125103,13999,5,1
125103,38614,15,0
125123,16629,23,0
125126,2782,7,1
125126,22471,9,0
125126,29359,4,1
125148,32207,2,0
125185,47473,9,0
125205,25391,27,0
125209,32866,7,0
125215,6148,1,0
125217,11589,6,0
125222,48662,8,0
125247,30026,6,0
125248,45551,2,1
125249,18511,6,0
125258,1708,8,0
125291,19554,7,1
125303,39951,21,0
125350,48254,4,1
125354,42689,9,0
125363,1777,14,0
125386,49195,7,0
125415,34010,7,0
125429,6791,1,0
125438,19315,17,1
125455,8713,4,0
125484,22118,13,0
125495,48019,11,0
125502,3136,11,1
125502,17557,1,1
125507,2738,7,0
125522,42267,11,0
125528,19266,13,1
125559,25426,5,0
125569,17534,1,0
125600,41265,5,0
125622,13191,6,1
125643,49292,1,0
125658,21130,10,0
125710,37501,7,1
125734,11439,16,0
125735,30691,21,0
125747,23960,5,1
125752,38413,7,0
125784,7703,1,1
125812,41626,21,0
125815,40211,24,0
125841,32451,7,0
125922,17684,23,1
125924,18162,8,1
125945,42878,1,0
125956,20558,2,1
125969,11146,8,0
125982,48134,5,0
125995,46814,7,0
126027,18240,11,0
126069,31012,5,0
126086,21352,11,1
126119,40803,2,1
126124,3588,14,0
126144,44755,1,0
126172,22131,16,0
126204,2337,7,0
126210,16239,10,0
126213,2787,2,1
126219,18560,3,0
126235,47578,7,0
126276,48472,8,0
126280,3993,8,0
126280,16702,7,0
126331,45925,10,1
126336,26496,9,0
126344,266,3,1
126363,22410,8,0
126379,39158,13,0
126387,31895,1,0
126410,27262,11,0
126441,44652,17,0
126443,11600,19,0
126443,25155,6,0
126443,44503,1,0
126446,2630,26,1
126461,5521,7,0
126465,4968,2,0
126494,42765,9,1
126504,12377,5,1
126570,2755,2,0
126582,39530,5,0
126596,11410,6,1
126609,20322,5,1
126647,26234,3,1
126670,36647,16,0
126671,28530,3,0
126671,31059,2,0
126671,35039,4,0
126715,9742,9,0
126732,37459,3,1
126794,13274,27,0
126820,14342,16,0
126844,48422,6,0
126869,35415,6,1
126873,17047,5,1
126884,32006,34,1
126884,39875,7,1
126903,44436,3,0
126947,5016,11,1
126971,393,9,1
127044,4053,3,1
127094,25853,5,0
127115,33012,6,1
127125,10484,7,0
127125,20184,6,1
127127,32526,6,0
127139,5368,7,0
127149,48815,18,0
127153,46301,4,1
127154,27158,7,0
127161,29062,3,1
127164,11690,3,0
127164,24823,4,1
127166,24286,2,0
127166,44565,11,1
127177,17493,10,0
127179,47545,8,1
127184,40266,14,1
127188,48506,3,0
127218,44724,10,1
127250,37345,5,0
127254,24468,28,1
127254,46864,17,1
127278,1201,1,0
127279,44464,15,0
127306,47897,5,0
127308,1353,13,0
127308,3065,14,1
127308,10074,11,0
127313,36547,1,0
127315,27929,9,0
127325,6330,4,0
127325,9664,2,0
127376,41965,2,1
127426,11832,18,0
127441,2074,3,1
127441,10980,9,0
127447,28225,4,0
127455,38771,2,1
127481,15173,13,0
127482,14315,7,1
127502,8533,21,0
127506,15584,6,0
127525,43653,3,0
127552,11038,10,1
127552,49654,18,0
127560,22349,11,1
127565,25189,2,0
127570,35099,2,0
127585,33451,11,0
127630,40989,7,1
127630,45431,10,1
127639,12731,6,1
127646,37713,28,1
127663,41648,1,0
127701,22988,21,0
127701,31383,20,0
127724,30650,3,1
127727,38518,13,1
127730,25925,1,0
127744,4296,16,0
127744,48187,9,1
127758,48458,2,1
127759,32688,8,1
127759,37958,22,0
127776,8585,23,0
127776,28734,13,0
127779,7514,7,0
127792,8753,5,1
127810,40206,9,0
127810,44783,7,0
127812,6280,4,0
127812,20236,2,1
127880,17187,7,1
127918,35061,5,0
127935,47580,8,0
127956,41508,22,0
127956,43391,5,0
127962,37312,6,0
127990,32475,6,0
127996,9108,25,0
127996,37546,28,0
128046,12908,4,1
128063,24130,10,0
128064,6090,9,0
128070,11525,12,0
128103,26850,11,0
128105,26574,27,0
128142,32998,1,1
128167,16795,1,1
128167,28068,5,0
128167,37064,9,0
128187,27059,5,1
128206,34447,12,0
128215,48897,15,0
128224,9828,12,0
128230,18551,10,0
128242,39234,4,1
128245,43219,2,0
128263,5751,9,0
128264,4346,6,0
128278,33662,22,0
128283,16899,9,0
128348,40981,1,0
128357,45784,16,0
128357,48592,8,1
128376,20425,3,0
128382,46826,30,0
128436,708,4,0
128452,5929,3,0
128545,1574,4,1
128550,42726,7,0
128557,20466,15,0
128561,29433,3,0
128562,6556,25,1
128562,22301,11,1
128569,38758,22,0
128611,39364,12,0
128614,32728,4,1
128662,14769,13,0
128712,26802,9,1
128725,30485,6,0
128742,25452,1,0
128750,36371,5,0
128804,38027,3,0
128836,35411,4,1
128840,36562,5,0
128842,7813,13,0
128856,20975,2,1
128857,45600,11,0
128877,14614,12,0
128879,23168,7,1
128889,22393,27,0
128889,37435,21,0
128890,23146,20,0
128949,28143,13,0
128980,17506,5,0
128981,3427,7,0
128981,4489,6,0
129016,34238,3,0
129048,39319,7,0
129049,18613,20,0
129055,12453,9,0
129059,5059,28,0
129076,46443,1,0
129099,609,9,1
129102,31565,15,0
129107,37963,2,1
129164,3589,4,0
129171,47767,5,0
129172,47513,8,1
129180,13056,20,1
129180,19596,14,1
129180,36031,7,1
129183,26151,4,1
129183,38745,13,0
129183,43282,8,0
129186,21446,38,1
129187,49563,5,0
129212,21127,4,0
129233,22848,4,1
129254,13601,10,0
129254,45783,5,0
129259,27441,16,0
129261,24990,7,1
129264,34476,6,1
129272,22172,7,1
129298,2595,9,0
129298,48816,10,0
129349,45686,5,0
129352,9863,5,0
129353,12595,35,0
129353,34470,27,0
129378,14932,5,0
129378,17780,4,0
129386,2436,15,1
129399,18647,7,0
129405,29661,7,1
129405,34889,9,1
129407,33843,26,1
129407,42899,1,1
129446,46884,8,1
129468,17065,5,0
129482,2261,9,0
129485,30970,1,1
129500,43993,8,0
129512,47560,12,1
129547,40558,2,0
129561,47688,9,1
129577,27386,8,0
129587,36800,3,0
129621,2549,7,1
129629,37699,20,0
129634,3001,2,0
129639,289,10,0
129639,22335,4,0
129650,5633,16,0
129652,5554,13,0
129660,39231,6,1
129668,36241,5,1
129685,10579,4,0
129697,47406,5,0
129729,15277,6,0
129747,44937,2,1
129761,36683,6,1
129768,19642,8,0
129838,30321,4,1
129848,47789,11,0
129850,17875,8,1
129886,6771,18,0
129897,29233,7,0
129923,39856,8,1
129928,32581,8,0
129928,35468,12,0
129932,14188,5,1
129995,29819,22,0
129996,15167,3,0
129996,28475,4,0
130007,44346,1,1
130021,11117,1,0
130045,7604,8,1
130056,5470,2,1
130061,30259,2,1
130078,44360,1,0
130085,36394,1,0
130126,30927,5,1
130130,30576,9,0
130173,43204,5,0
130184,43166,7,0
130186,13254,9,0
130186,19504,11,0
130233,7890,7,0
130235,4406,11,0
130235,18486,1,1
130250,11633,6,0
130271,13690,30,0
130271,30481,14,0
130281,12310,23,0
130284,20365,1,0
130293,33061,6,0
130298,37799,7,0
130298,39805,10,0
130299,41518,14,0
130324,2096,15,0
130324,47808,14,0
130351,39718,2,1
130365,23747,10,0
130405,22962,2,0
130426,24972,18,0
130484,49613,8,0
130493,8342,9,0
130493,46449,13,0
130545,35766,1,0
130568,5784,10,0
130574,4381,2,1
130592,29493,13,1
130597,26926,10,0
130625,13686,4,0
130625,32615,1,0
130641,47488,5,0
130651,11037,4,1
130655,35924,23,0
130658,37043,27,0
130673,22877,11,0
130721,35974,14,1
130741,45471,1,1
130751,20294,15,1
130770,43356,19,1
130790,8131,3,1
130790,44476,11,1
130800,8471,9,1
130800,10274,10,1
130832,27989,15,0
130950,32264,7,0
130986,47849,3,1
130998,37441,50,0
131023,40381,16,1
131024,39074,1,0
131061,6624,2,1
131069,25434,13,1
131069,47268,10,1
131076,18715,3,1
131095,14798,1,1
131125,4923,21,0
131125,43738,15,0
131163,36155,1,0
131188,41478,9,0
131196,21017,4,0
131198,38699,2,0
131218,2155,3,1
131219,15838,2,0
131219,21719,4,0
131219,37585,3,0
131243,14016,12,0
131250,29113,5,0
131272,9251,12,1
131308,7608,1,1
131311,31211,11,0
131322,19259,10,0
131360,45248,13,0
131444,43542,7,0
131481,15147,4,0
131481,30061,10,0
131518,2258,10,0
131535,48359,13,0
131555,32875,12,0
131565,15372,6,0
131565,43326,5,0
131584,41701,5,0
131589,3183,9,1
131589,41713,10,0
131595,47727,7,0
131611,48488,4,0
131614,33416,16,0
131701,2486,6,1
131709,26082,5,0
131730,42124,4,1
131737,9136,6,0
131750,32174,11,0
131757,9966,4,0
131766,18236,5,0
131766,46344,12,1
131794,33048,12,0
131825,44900,4,0
131852,18367,1,1
131866,20209,4,0
131886,33307,5,0
131919,33824,14,1
131921,17141,9,0
131923,40497,21,1
131927,18817,4,0
131929,4494,1,0
131930,44852,3,0
131975,5265,13,0
131975,38089,5,1
131975,48085,3,1
132005,5763,9,0
132034,8787,1,0
132087,38535,10,1
132108,28391,5,0
132108,32798,13,0
132118,16783,1,0
132150,24945,5,1
132160,7713,11,1
132160,20359,10,1
132163,43089,28,0
132177,35240,1,1
132198,45272,6,0
132216,24813,4,0
132219,1659,1,0
132267,12334,1,0
132284,35346,9,0
132301,20087,18,0
132349,26868,26,0
132371,1733,4,0
132386,8323,20,0
132417,41416,20,1
132420,21770,14,1
132425,33758,22,0
132444,22871,8,0
132450,2624,1,0
132483,46952,4,0
132513,31552,18,0
132538,38682,6,1
132551,11851,3,0
132551,14968,2,0
132553,48376,3,1
132571,24448,6,0
132578,26980,19,0
132583,1187,8,0
132598,9889,24,1
132605,1334,22,0
132605,11743,24,0
132605,18187,18,1
132612,1836,18,1
132687,30527,15,1
132687,33036,1,0
132703,28159,2,1
132709,23553,4,0
132746,36748,5,0
132753,6239,1,0
132755,11666,3,0
132773,22861,19,0
132776,24437,22,1
132794,21688,9,0
132796,30423,13,0
132817,45929,2,0
132825,45078,3,0
132833,17186,13,0
132840,2001,21,0
132840,10698,18,0
132840,27566,25,0
132840,35288,24,0
132840,42207,27,0
132855,38437,24,0
132871,33250,8,0
132901,2206,18,0
132933,22406,3,0
132933,34475,14,0
132934,7997,24,0
132948,4918,1,0
132959,24833,1,0
132965,16833,5,0
133014,8520,11,0
133014,18571,12,1
133018,1699,2,1
133024,23490,6,1
133054,48752,1,0
133069,15051,22,0
133095,27492,21,0
133098,16366,19,0
133099,30275,8,0
133135,39366,4,0
133146,8302,17,1
133166,11854,5,0
133166,14608,1,0
133233,17894,8,1
133236,18261,11,1
133244,46991,11,0
133276,33860,2,0
133277,14270,3,0
133316,13892,5,1
133316,29048,2,0
133316,45729,17,0
133328,31532,2,1
133341,25770,7,0
133347,761,7,1
133374,12502,6,1
133392,17112,5,0
133425,43103,26,0
133484,16071,7,0
133492,20333,6,1
133549,31881,4,0
133558,14107,3,0
133558,49661,11,0
133600,36105,12,0
133606,37035,6,1
133627,23041,12,1
133627,49092,13,1
133633,21451,14,0
133635,35686,4,0
133652,14302,14,0
133687,48541,2,0
133709,4090,13,0
133719,40828,8,0
133750,40890,2,1
133764,21660,7,0
133778,40314,3,1
133790,37624,5,0
133824,28702,7,0
133854,15111,10,0
133869,48331,9,0
133872,39908,4,0
133873,4191,3,1
133894,48010,17,0
133942,9326,17,0
133942,41786,7,0
133987,4641,6,0
133989,42839,4,0
134010,44502,3,0
134029,15910,10,0
134029,48147,7,0
134033,23692,8,0
134033,43737,1,0
134034,49389,1,0
134047,49334,3,1
134058,40922,23,0
134066,36128,4,1
134077,32674,10,1
134098,11373,19,0
134098,27376,12,0
134099,39017,19,1
134103,2068,7,0
134169,6521,13,0
134183,38320,13,0
134189,24987,6,1
134213,5837,17,0
134213,14442,18,1
134213,33418,9,1
134213,35513,7,1
134237,37026,12,0
134244,18777,3,1
134256,42600,6,0
134271,37896,11,0
134298,22939,14,0
134301,20970,8,0
134304,27006,9,1
134315,38284,7,1
134339,47413,8,1
134405,8980,9,0
134411,17515,4,0
134432,43433,14,0
134436,20677,2,0
134498,39015,9,0
134499,33283,9,1
134500,30055,5,0
134518,32587,15,1
134545,13094,20,1
134554,42270,7,1
134572,10751,18,1
134572,46678,27,0
134585,24900,6,0
134606,9721,12,1
134606,44844,11,0
134616,38081,8,1
134645,18600,12,0
134737,4080,3,0
134770,38052,6,0
134770,41421,7,0
134792,20059,4,0
134795,33938,1,0
134808,41380,11,0
134829,18706,8,1
134845,31580,3,1
134850,18781,1,0
134850,24436,12,0
134858,2572,1,1
134883,9089,6,0
134923,19203,9,0
134943,10784,4,0
134999,10767,8,1
135006,26336,10,1
135018,8752,11,0
135018,46797,8,0
135030,35474,5,0
135087,19710,4,0
135098,1584,7,0
135106,11717,4,0
135108,1793,8,1
135122,33311,2,1
135141,37313,6,0
135168,35327,18,1
135175,4878,9,1
135184,29106,11,0
135184,37918,17,0
135188,31566,2,1
135197,1732,4,1
135197,23899,12,0
135211,7137,1,0
135233,32910,8,0
135247,23825,10,0
135274,25378,2,0
135281,44185,7,0
135284,36292,14,1
135381,14649,9,0
135395,27987,17,0
135396,20727,1,1
135402,8649,1,0
135422,39801,1,0
135427,8059,9,0
135435,24785,5,0
135454,18420,9,0
135454,22876,1,1
135467,7015,10,1
135477,3292,11,0
135477,26164,9,1
135477,32062,15,0
135489,19234,7,0
135489,26457,8,0
135509,13355,2,0
135512,23071,14,0
135514,38742,9,0
135531,12710,4,0
135554,32462,3,0
135602,46408,4,0
135612,45536,2,0
135644,2194,14,0
135675,1760,10,0
135687,18832,26,0
135687,19921,28,0
135689,13905,10,1
135731,42604,20,1
135740,38186,9,0
135747,43458,7,0
135798,40567,16,0
135874,45776,1,0
135890,25236,1,1
135892,28213,2,1
135899,42809,1,0
135908,12930,11,0
135921,13207,13,0
135925,26748,7,1
135925,38171,11,0
135965,13865,2,0
135984,38898,27,0
135991,43533,9,0
135992,35707,2,0
135994,32058,4,1
136012,27357,3,0
136044,38031,11,0
136068,2947,1,0
136077,34000,2,0
136077,40938,13,1
136105,15560,7,0
136106,33341,13,0
136106,39159,9,1
136110,7709,8,0
136122,17120,5,0
136125,37902,1,0
136126,22370,8,0
136170,12610,20,0
136174,14296,10,0
136182,36329,17,1
136182,48227,27,0
136187,22770,3,0
136196,43846,6,0
136217,41087,11,0
136218,5055,1,0
136218,13918,3,0
136221,2112,12,0
136233,12213,27,0
136233,16061,25,0
136239,579,1,0
136269,1251,9,1
136339,49116,13,0
136349,22486,4,1
136385,21107,15,0
136395,33096,4,0
136470,23500,18,1
136492,48378,8,0
136498,42930,12,1
136517,29713,3,1
136522,33804,2,1
136525,12531,3,0
136562,28120,11,0
136565,16984,3,1
136632,23372,3,1
136688,31152,13,0
136720,46358,6,1
136757,7805,1,1
136759,16063,11,0
136764,37038,1,1
136765,25135,1,1
136795,16371,5,1
136873,8856,11,0
136905,4457,4,0
136929,15098,6,0
136963,21753,3,0
137077,37010,18,0
137132,48512,26,0
137144,28201,10,1
137148,40439,9,1
137195,25193,5,0
137198,31105,12,1
137202,7957,7,1
137269,4259,18,0
137296,26408,9,0
137296,30935,10,1
137327,7979,11,0
137327,41115,12,0
137355,195,10,1
137394,5544,10,0
137394,18258,9,0
137394,44654,3,1
137402,48436,4,0
137403,27373,35,0
137408,33854,6,0
137408,42942,4,0
137432,14533,1,0
137441,5868,2,1
137497,11656,13,0
137531,1415,18,0
137537,23349,18,1
137537,23833,9,1
137537,32614,3,0
137594,6029,3,0
137703,13317,8,0
137708,38307,5,0
137709,18518,2,0
137718,3314,8,0
137718,12653,10,0
137738,13,4,1
137749,20037,2,0
137763,42278,1,1
137769,10546,9,0
137790,36132,7,0
137790,37157,4,0
137808,4827,20,0
137808,27018,16,0
137812,5261,3,0
137820,22956,23,1
137889,48803,2,1
137914,7426,13,0
137942,20356,16,1
137971,3955,3,0
137971,10282,8,1
137979,29175,7,1
137979,43242,2,1
137986,43382,3,0
138016,32032,7,0
138017,3553,6,1
138017,44796,10,0
138033,17913,4,0
138033,44162,7,0
138092,13134,7,0
138099,4695,26,0
138099,11861,36,0
138099,34674,35,0
138104,22562,6,0
138112,9312,6,1
138118,18477,3,0
138162,39650,10,1
138171,7668,13,0
138181,36068,5,1
138187,32339,10,0
138200,32334,7,0
138211,48807,6,1
138221,5149,2,0
138268,49516,2,0
138275,3547,7,0
138301,5094,1,0
138331,29016,2,1
138332,27225,16,0
138347,37599,7,0
138384,19119,1,0
138384,21335,35,0
138391,31822,32,1
138409,45415,7,0
138410,36373,1,1
138456,44148,4,0
138523,11102,5,0
138553,2641,4,1
138557,32697,9,1
138576,45579,1,1
138606,8062,4,0
138645,27915,5,0
138645,37554,4,1
138684,48956,12,1
138735,23436,3,1
138749,31620,13,0
138752,47239,11,0
138753,19855,14,0
138753,35882,15,1
138767,34791,9,1
138787,21444,3,0
138792,17394,17,1
138796,34852,14,0
138810,37828,1,0
138848,12949,9,1
138850,23538,7,0
138857,47571,10,1
138859,9109,5,0
138859,44935,8,1
138869,43303,14,0
138870,28098,2,0
138871,26761,5,0
138883,24515,21,0
138886,10057,13,0
138899,7708,14,1
138918,5269,7,1
138924,31121,2,0
138928,28067,15,0
138966,22300,3,0
138967,34597,2,0
138968,26204,2,0
138970,9439,12,0
138970,36368,3,0
138986,9315,2,1
139020,28776,5,0
139021,1113,1,0
139023,20346,10,0
139023,29876,17,1
139023,47909,11,0
139052,17068,13,0
139105,4703,2,0
139140,17373,17,1
139161,46329,10,0
139169,23406,7,1
139171,5260,18,0
139180,12645,3,0
139181,956,56,0
139181,48419,49,1
139186,42559,1,0
139210,42027,16,0
139213,35818,1,0
139221,10561,10,0
139226,6821,10,0
